

----------------------------------------------------
STRUCTURE by Pritchard, Stephens and Donnelly (2000)
     and Falush, Stephens and Pritchard (2003)
       Code by Pritchard, Falush and Hubisz
             Version 2.3.4 (Jul 2012)
----------------------------------------------------


Reading file "mainparams_primary".
datafile is
Albania_2000_STRUCTURE.txt
Reading file "extraparams_primary".
Reading file "Albania_2000_STRUCTURE.txt".


Data file "Albania_2000_STRUCTURE.txt" (truncated) --

Ind:   Label Pop : Genotype_data . . . .
  1: CP00019943    2  : 93 170 150 120 100 110 120  . . . . 242
  1: CP00019943    2  : 93 230 160 130 110 140 130  . . . . 302
  2: CP00019945    2  : 60 190 180 130 120 140 132  . . . . 200
  2: CP00019945    2  : 93 200 180 140 120 180 150  . . . . 302
58800:    1.00    3.828    0.028      --  
58900:    1.00    3.851    0.033      --  

 Rep#:   Lambda   Alpha      F1       Ln Like 
59000:    1.00    4.067    0.027      --  
59100:    1.00    4.130    0.025      --  
59200:    1.00    4.030    0.023      --  
59300:    1.00    4.303    0.033      --  
59400:    1.00    4.890    0.019      --  
59500:    1.00    4.813    0.030      --  
59600:    1.00    4.311    0.035      --  
59700:    1.00    4.044    0.034      --  
59800:    1.00    4.514    0.032      --  
59900:    1.00    4.552    0.023      --  

 Rep#:   Lambda   Alpha      F1       Ln Like 
60000:    1.00    4.425    0.033      --  
60100:    1.00    4.493    0.028      --  
60200:    1.00    4.560    0.032      --  
60300:    1.00    4.569    0.027      --  
60400:    1.00    4.930    0.027      --  
60500:    1.00    4.810    0.026      --  
60600:    1.00    4.901    0.035      --  
60700:    1.00    4.817    0.034      --  
60800:    1.00    5.330    0.028      --  
60900:    1.00    4.792    0.038      --  

 Rep#:   Lambda   Alpha      F1       Ln Like 
61000:    1.00    4.803    0.036      --  
61100:    1.00    5.079    0.034      --  
61200:    1.00    4.875    0.035      --  
61300:    1.00    5.162    0.037      --  
61400:    1.00    5.112    0.040      --  
61500:    1.00    5.441    0.030      --  
61600:    1.00    5.194    0.029      --  
61700:    1.00    4.901    0.027      --  
61800:    1.00    4.792    0.020      --  
61900:    1.00    5.032    0.027      --  

 Rep#:   Lambda   Alpha      F1       Ln Like 
62000:    1.00    5.168    0.024      --  
62100:    1.00    5.216    0.027      --  
62200:    1.00    5.021    0.029      --  
62300:    1.00    5.361    0.028      --  
62400:    1.00    5.018    0.030      --  
62500:    1.00    4.835    0.028      --  
62600:    1.00    4.696    0.025      --  
62700:    1.00    5.094    0.025      --  
62800:    1.00    5.370    0.027      --  
62900:    1.00    5.651    0.022      --  

 Rep#:   Lambda   Alpha      F1       Ln Like 
63000:    1.00    5.722    0.023      --  
63100:    1.00    5.889    0.032      --  
63200:    1.00    5.814    0.031      --  
63300:    1.00    6.139    0.039      --  
63400:    1.00    6.170    0.045      --  
63500:    1.00    6.341    0.036      --  
63600:    1.00    6.396    0.037      --  
63700:    1.00    6.354    0.038      --  
63800:    1.00    6.263    0.036      --  
63900:    1.00    5.958    0.037      --  

 Rep#:   Lambda   Alpha      F1       Ln Like 
64000:    1.00    6.049    0.031      --  
64100:    1.00    5.949    0.026      --  
64200:    1.00    5.873    0.032      --  
64300:    1.00    6.174    0.022      --  
64400:    1.00    6.217    0.023      --  
64500:    1.00    6.176    0.024      --  
64600:    1.00    6.286    0.016      --  
64700:    1.00    6.513    0.018      --  
64800:    1.00    6.820    0.021      --  
64900:    1.00    6.778    0.020      --  

 Rep#:   Lambda   Alpha      F1       Ln Like 
65000:    1.00    6.898    0.021      --  
65100:    1.00    6.641    0.023      --  
65200:    1.00    7.002    0.023      --  
65300:    1.00    7.091    0.018      --  
65400:    1.00    7.056    0.023      --  
65500:    1.00    6.458    0.028      --  
65600:    1.00    6.220    0.023      --  
65700:    1.00    6.265    0.026      --  
65800:    1.00    6.018    0.025      --  
65900:    1.00    5.532    0.034      --  

 Rep#:   Lambda   Alpha      F1       Ln Like 
66000:    1.00    5.975    0.026      --  
66100:    1.00    5.693    0.034      --  
66200:    1.00    5.591    0.026      --  
66300:    1.00    5.802    0.030      --  
66400:    1.00    6.022    0.037      --  
66500:    1.00    5.627    0.038      --  
66600:    1.00    6.004    0.037      --  
66700:    1.00    6.132    0.036      --  
66800:    1.00    6.106    0.036      --  
66900:    1.00    6.027    0.027      --  

 Rep#:   Lambda   Alpha      F1       Ln Like 
67000:    1.00    5.694    0.029      --  
67100:    1.00    5.625    0.025      --  
67200:    1.00    5.683    0.027      --  
67300:    1.00    5.866    0.026      --  
67400:    1.00    5.742    0.025      --  
67500:    1.00    5.740    0.025      --  
67600:    1.00    5.608    0.025      --  
67700:    1.00    5.360    0.024      --  
67800:    1.00    6.198    0.024      --  
67900:    1.00    6.527    0.026      --  

 Rep#:   Lambda   Alpha      F1       Ln Like 
68000:    1.00    6.806    0.025      --  
68100:    1.00    6.380    0.030      --  
68200:    1.00    6.624    0.040      --  
68300:    1.00    6.430    0.037      --  
68400:    1.00    6.341    0.031      --  
68500:    1.00    6.265    0.029      --  
68600:    1.00    6.285    0.032      --  
68700:    1.00    6.771    0.032      --  
68800:    1.00    6.827    0.031      --  
68900:    1.00    7.219    0.031      --  

 Rep#:   Lambda   Alpha      F1       Ln Like 
69000:    1.00    6.777    0.036      --  
69100:    1.00    6.989    0.052      --  
69200:    1.00    7.220    0.044      --  
69300:    1.00    7.373    0.038      --  
69400:    1.00    7.468    0.032      --  
69500:    1.00    7.584    0.038      --  
69600:    1.00    7.613    0.035      --  
69700:    1.00    7.535    0.039      --  
69800:    1.00    8.086    0.030      --  
69900:    1.00    8.503    0.029      --  

 Rep#:   Lambda   Alpha      F1       Ln Like 
70000:    1.00    8.554    0.035      --  
70100:    1.00    8.334    0.031      --  
70200:    1.00    8.274    0.027      --  
70300:    1.00    8.921    0.032      --  
70400:    1.00    8.951    0.036      --  
70500:    1.00    8.867    0.036      --  
70600:    1.00    8.431    0.033      --  
70700:    1.00    8.147    0.028      --  
70800:    1.00    8.518    0.029      --  
70900:    1.00    8.357    0.031      --  

 Rep#:   Lambda   Alpha      F1       Ln Like 
71000:    1.00    8.022    0.026      --  
71100:    1.00    7.955    0.020      --  
71200:    1.00    7.741    0.022      --  
71300:    1.00    7.762    0.027      --  
71400:    1.00    8.213    0.034      --  
71500:    1.00    7.825    0.030      --  
71600:    1.00    7.520    0.026      --  
71700:    1.00    7.580    0.031      --  
71800:    1.00    7.067    0.031      --  
71900:    1.00    7.156    0.027      --  

 Rep#:   Lambda   Alpha      F1       Ln Like 
72000:    1.00    7.323    0.029      --  
72100:    1.00    6.673    0.042      --  
72200:    1.00    6.799    0.033      --  
72300:    1.00    6.741    0.030      --  
72400:    1.00    6.757    0.035      --  
72500:    1.00    6.981    0.039      --  
72600:    1.00    7.261    0.045      --  
72700:    1.00    7.498    0.038      --  
72800:    1.00    7.885    0.033      --  
72900:    1.00    7.696    0.026      --  

 Rep#:   Lambda   Alpha      F1       Ln Like 
73000:    1.00    7.385    0.036      --  
73100:    1.00    7.135    0.032      --  
73200:    1.00    7.290    0.030      --  
73300:    1.00    7.231    0.029      --  
73400:    1.00    6.985    0.030      --  
73500:    1.00    6.900    0.033      --  
73600:    1.00    6.892    0.036      --  
73700:    1.00    6.676    0.025      --  
73800:    1.00    6.875    0.023      --  
73900:    1.00    6.742    0.026      --  

 Rep#:   Lambda   Alpha      F1       Ln Like 
74000:    1.00    6.806    0.025      --  
74100:    1.00    6.842    0.024      --  
74200:    1.00    6.456    0.032      --  
74300:    1.00    6.678    0.029      --  
74400:    1.00    6.691    0.030      --  
74500:    1.00    6.676    0.030      --  
74600:    1.00    6.690    0.031      --  
74700:    1.00    6.687    0.031      --  
74800:    1.00    6.475    0.029      --  
74900:    1.00    7.053    0.027      --  

 Rep#:   Lambda   Alpha      F1       Ln Like 
75000:    1.00    6.920    0.029      --  
75100:    1.00    6.615    0.028      --  
75200:    1.00    6.907    0.028      --  
75300:    1.00    7.367    0.028      --  
75400:    1.00    7.523    0.031      --  
75500:    1.00    7.901    0.034      --  
75600:    1.00    8.040    0.028      --  
75700:    1.00    8.373    0.030      --  
75800:    1.00    8.409    0.025      --  
75900:    1.00    7.960    0.031      --  

 Rep#:   Lambda   Alpha      F1       Ln Like 
76000:    1.00    7.513    0.040      --  
76100:    1.00    7.390    0.028      --  
76200:    1.00    7.194    0.027      --  
76300:    1.00    7.244    0.023      --  
76400:    1.00    7.231    0.026      --  
76500:    1.00    7.490    0.024      --  
76600:    1.00    7.639    0.033      --  
76700:    1.00    7.678    0.025      --  
76800:    1.00    7.905    0.026      --  
76900:    1.00    7.895    0.022      --  

 Rep#:   Lambda   Alpha      F1       Ln Like 
77000:    1.00    7.439    0.034      --  
77100:    1.00    7.823    0.032      --  
77200:    1.00    8.116    0.038      --  
77300:    1.00    7.920    0.034      --  
77400:    1.00    7.705    0.036      --  
77500:    1.00    8.136    0.033      --  
77600:    1.00    7.945    0.033      --  
77700:    1.00    7.549    0.033      --  
77800:    1.00    7.449    0.028      --  
77900:    1.00    7.335    0.025      --  

 Rep#:   Lambda   Alpha      F1       Ln Like 
78000:    1.00    7.812    0.025      --  
78100:    1.00    7.293    0.028      --  
78200:    1.00    7.206    0.031      --  
78300:    1.00    7.124    0.024      --  
78400:    1.00    6.847    0.031      --  
78500:    1.00    6.728    0.037      --  
78600:    1.00    7.208    0.035      --  
78700:    1.00    7.020    0.036      --  
78800:    1.00    7.159    0.027      --  
78900:    1.00    7.348    0.026      --  

 Rep#:   Lambda   Alpha      F1       Ln Like 
79000:    1.00    7.511    0.022      --  
79100:    1.00    7.450    0.024      --  
79200:    1.00    7.430    0.029      --  
79300:    1.00    7.856    0.029      --  
79400:    1.00    7.740    0.040      --  
79500:    1.00    7.983    0.037      --  
79600:    1.00    7.989    0.040      --  
79700:    1.00    7.886    0.041      --  
79800:    1.00    8.051    0.034      --  
79900:    1.00    8.316    0.033      --  

 Rep#:   Lambda   Alpha      F1       Ln Like 
80000:    1.00    8.015    0.037      --  
80100:    1.00    8.049    0.032      --  
80200:    1.00    8.028    0.033      --  
80300:    1.00    7.983    0.034      --  
80400:    1.00    7.828    0.027      --  
80500:    1.00    7.760    0.031      --  
80600:    1.00    7.671    0.031      --  
80700:    1.00    7.422    0.039      --  
80800:    1.00    7.356    0.037      --  
80900:    1.00    7.746    0.035      --  

 Rep#:   Lambda   Alpha      F1       Ln Like 
81000:    1.00    7.343    0.037      --  
81100:    1.00    6.808    0.037      --  
81200:    1.00    7.052    0.038      --  
81300:    1.00    6.811    0.034      --  
81400:    1.00    6.559    0.033      --  
81500:    1.00    6.488    0.037      --  
81600:    1.00    6.373    0.034      --  
81700:    1.00    5.962    0.036      --  
81800:    1.00    5.929    0.039      --  
81900:    1.00    5.711    0.027      --  

 Rep#:   Lambda   Alpha      F1       Ln Like 
82000:    1.00    5.686    0.027      --  
82100:    1.00    5.843    0.030      --  
82200:    1.00    5.944    0.033      --  
82300:    1.00    6.206    0.032      --  
82400:    1.00    6.107    0.029      --  
82500:    1.00    6.067    0.023      --  
82600:    1.00    5.870    0.023      --  
82700:    1.00    6.256    0.031      --  
82800:    1.00    5.937    0.035      --  
82900:    1.00    6.493    0.036      --  

 Rep#:   Lambda   Alpha      F1       Ln Like 
83000:    1.00    6.155    0.028      --  
83100:    1.00    6.146    0.027      --  
83200:    1.00    6.138    0.034      --  
83300:    1.00    6.346    0.035      --  
83400:    1.00    6.341    0.030      --  
83500:    1.00    6.065    0.033      --  
83600:    1.00    5.969    0.038      --  
83700:    1.00    6.212    0.033      --  
83800:    1.00    6.212    0.027      --  
83900:    1.00    5.933    0.029      --  

 Rep#:   Lambda   Alpha      F1       Ln Like 
84000:    1.00    6.377    0.038      --  
84100:    1.00    6.448    0.039      --  
84200:    1.00    6.254    0.044      --  
84300:    1.00    6.697    0.046      --  
84400:    1.00    6.708    0.036      --  
84500:    1.00    6.884    0.032      --  
84600:    1.00    6.769    0.038      --  
84700:    1.00    6.946    0.034      --  
84800:    1.00    6.920    0.029      --  
84900:    1.00    6.762    0.031      --  

 Rep#:   Lambda   Alpha      F1       Ln Like 
85000:    1.00    6.339    0.023      --  
85100:    1.00    6.572    0.027      --  
85200:    1.00    6.788    0.033      --  
85300:    1.00    7.023    0.045      --  
85400:    1.00    7.204    0.030      --  
85500:    1.00    6.876    0.029      --  
85600:    1.00    6.838    0.029      --  
85700:    1.00    6.946    0.025      --  
85800:    1.00    6.702    0.023      --  
85900:    1.00    6.819    0.028      --  

 Rep#:   Lambda   Alpha      F1       Ln Like 
86000:    1.00    6.931    0.025      --  
86100:    1.00    6.917    0.027      --  
86200:    1.00    6.828    0.028      --  
86300:    1.00    7.030    0.028      --  
86400:    1.00    7.091    0.026      --  
86500:    1.00    7.121    0.035      --  
86600:    1.00    7.463    0.028      --  
86700:    1.00    7.083    0.032      --  
86800:    1.00    6.771    0.027      --  
86900:    1.00    6.685    0.026      --  

 Rep#:   Lambda   Alpha      F1       Ln Like 
87000:    1.00    6.324    0.029      --  
87100:    1.00    6.057    0.027      --  
87200:    1.00    6.020    0.027      --  
87300:    1.00    5.735    0.030      --  
87400:    1.00    5.961    0.029      --  
87500:    1.00    5.890    0.026      --  
87600:    1.00    5.822    0.030      --  
87700:    1.00    5.941    0.031      --  
87800:    1.00    5.973    0.034      --  
87900:    1.00    5.800    0.034      --  

 Rep#:   Lambda   Alpha      F1       Ln Like 
88000:    1.00    5.501    0.037      --  
88100:    1.00    5.224    0.028      --  
88200:    1.00    5.459    0.027      --  
88300:    1.00    5.779    0.023      --  
88400:    1.00    5.770    0.028      --  
88500:    1.00    5.635    0.026      --  
88600:    1.00    5.428    0.031      --  
88700:    1.00    5.250    0.028      --  
88800:    1.00    5.442    0.019      --  
88900:    1.00    5.212    0.023      --  

 Rep#:   Lambda   Alpha      F1       Ln Like 
89000:    1.00    5.223    0.016      --  
89100:    1.00    5.260    0.022      --  
89200:    1.00    4.990    0.023      --  
89300:    1.00    4.905    0.020      --  
89400:    1.00    5.403    0.023      --  
89500:    1.00    5.641    0.018      --  
89600:    1.00    5.588    0.031      --  
89700:    1.00    5.794    0.024      --  
89800:    1.00    5.686    0.025      --  
89900:    1.00    5.795    0.027      --  

 Rep#:   Lambda   Alpha      F1       Ln Like 
90000:    1.00    6.161    0.027      --  
90100:    1.00    6.404    0.033      --  
90200:    1.00    6.236    0.028      --  
90300:    1.00    6.368    0.034      --  
90400:    1.00    6.629    0.042      --  
90500:    1.00    6.547    0.035      --  
90600:    1.00    6.353    0.034      --  
90700:    1.00    6.342    0.033      --  
90800:    1.00    6.232    0.032      --  
90900:    1.00    6.365    0.039      --  

 Rep#:   Lambda   Alpha      F1       Ln Like 
91000:    1.00    6.248    0.033      --  
91100:    1.00    6.611    0.031      --  
91200:    1.00    6.753    0.034      --  
91300:    1.00    6.680    0.046      --  
91400:    1.00    6.666    0.034      --  
91500:    1.00    6.949    0.032      --  
91600:    1.00    7.558    0.033      --  
91700:    1.00    7.761    0.033      --  
91800:    1.00    7.726    0.024      --  
91900:    1.00    7.064    0.030      --  

 Rep#:   Lambda   Alpha      F1       Ln Like 
92000:    1.00    7.167    0.031      --  
92100:    1.00    7.760    0.022      --  
92200:    1.00    7.547    0.021      --  
92300:    1.00    7.445    0.020      --  
92400:    1.00    7.468    0.027      --  
92500:    1.00    7.532    0.033      --  
